Stufe;Begründung;Adresse;Art;Quelle;Vorher;Nachher
4;sonstige Seite;https://www.tanzschule-bothe.de/showcase-family-friends-is-back/;Titel;Automat;"Tanzschule Familie Bothe | Showcase Family &#038; Friends is back!";"Showcase Family &#038; Friends is back! in Hannover | Tanzsc"
4;sonstige Seite;https://www.tanzschule-bothe.de/sommerferien-2026/;Beschreibung;Automat;;Die Sommerferien stehen vor der Tür. Hier findet ihr alle wichtigen Termine und die Sommer-Ferienprogramme auf einen Blick: Paartanz & Dance&Fitness …
4;sonstige Seite;https://www.tanzschule-bothe.de/sommerferien-2026/;Titel;Automat;Tanzschule Familie Bothe | Sommerferien 2026;Sommerferien 2026 in Hannover | Tanzschule Bothe
4;sonstige Seite;https://www.tanzschule-bothe.de/summer-dance-camp-2025/;Beschreibung;Automat;;MUSIK AN – WELT AUS – TANZEN! bieten wir Kids im Alter von 6-12 Jahren ein SUMMER-DANCE-CAMP im TANZHAUS HANNOVER an.
4;sonstige Seite;https://www.tanzschule-bothe.de/summer-dance-camp-2025/;Titel;Automat;Tanzschule Familie Bothe | SUMMER-DANCE-CAMP 2025;Summer-Dance-Camp 2025 in Hannover | Tanzschule Bothe
4;sonstige Seite;https://www.tanzschule-bothe.de/summer-dance-camp-2026/;Beschreibung;Automat;;bis Do., 09.07.2026 bieten wir Kids im Alter von 6-12 Jahren ein SUMMER-DANCE-CAMP im TANZHAUS HANNOVER an.
4;sonstige Seite;https://www.tanzschule-bothe.de/summer-dance-camp-2026/;Titel;Automat;Tanzschule Familie Bothe | SUMMER-DANCE-CAMP 2026;Summer-Dance-Camp 2026 in Hannover | Tanzschule Bothe
4;sonstige Seite;https://www.tanzschule-bothe.de/summer-dance-festival-17-18-august/;Beschreibung;Automat;;Es ist uns eine Ehre, 70 Jahre Tanz, Gemeinschaft und Tradition zu feiern. Highlight wird das SUMMER DANCE FESTIVAL am 17./18.
4;sonstige Seite;https://www.tanzschule-bothe.de/summer-dance-festival-17-18-august/;Titel;Automat;"Tanzschule Familie Bothe | SUMMER DANCE FESTIVAL &#8211; 17. &#038; 18. August";"SUMMER DANCE FESTIVAL &#8211; 17. &#038; 18. August in Hanno"
4;sonstige Seite;https://www.tanzschule-bothe.de/tanz-in-den-mai-2025/;Beschreibung;Automat;;Tanz in den Mai für Tänzer der Bothe-Family! Mit großer Haupttanzfläche, eigenem Disco-Bereich und Special-Tanzfläche mit wechselndem Tanzangebot feiern …
4;sonstige Seite;https://www.tanzschule-bothe.de/tanz-in-den-mai-2025/;Titel;Automat;Tanzschule Familie Bothe | Tanz in den Mai 2025;Tanz in den Mai 2025 in Hannover | Tanzschule Bothe
4;sonstige Seite;https://www.tanzschule-bothe.de/tanz-in-den-mai-2026/;Beschreibung;Automat;;Tanz in den Mai für Tänzer der Bothe-Family am 30. April im TANZHAUS HANNOVER!
4;sonstige Seite;https://www.tanzschule-bothe.de/tanz-in-den-mai-2026/;Titel;Automat;Tanzschule Familie Bothe | Tanz in den Mai 2026;Tanz in den Mai 2026 in Hannover | Tanzschule Bothe
4;sonstige Seite;https://www.tanzschule-bothe.de/tanz-tee-und-toertchen-60/;Beschreibung;Automat;;Der zweite Tanz, Tee & Törtchen-Tag findet in diesem Jahr am Sonntag, 07.
4;sonstige Seite;https://www.tanzschule-bothe.de/tanz-tee-und-toertchen-60/;Titel;Automat;Tanzschule Familie Bothe | Tanz, Tee und Törtchen 60+;Tanz, Tee und Törtchen 60+ in Hannover | Tanzschule Bothe
4;sonstige Seite;https://www.tanzschule-bothe.de/tanzfreie-tage-im-mai-juni-2025/;Beschreibung;Automat;;Tanzfreie Tage im Mai/Juni 2025: An diesen Tagen finden in allen Tanzhäusern keine Kurse statt. Wir wünschen euch schöne und entspannte Feiertage!
4;sonstige Seite;https://www.tanzschule-bothe.de/tanzfreie-tage-im-mai-juni-2025/;Titel;Automat;Tanzschule Familie Bothe | Tanzfreie Tage im Mai/Juni 2025;Tanzfreie Tage im Mai/Juni 2025 in Hannover | Tanzschule Bot
4;sonstige Seite;https://www.tanzschule-bothe.de/tanzfreie-tage/;Beschreibung;Automat;;an folgenden Tagen im April/Mai 2024 finden in all unseren Tanzhäusern keine Kurse statt: Wir wünschen euch schöne und entspannte Feiertage!
4;sonstige Seite;https://www.tanzschule-bothe.de/tanzfreie-tage/;Titel;Automat;Tanzschule Familie Bothe | Tanzfreie Tage im April/Mai 2024;Tanzfreie Tage im April/Mai 2024 in Hannover | Tanzschule Bo
4;sonstige Seite;https://www.tanzschule-bothe.de/tanzschulferien-herbst-2025/;Beschreibung;Automat;;Kids, Schüler und Hip Hop & Co.: finden in allen Tanzhäusern keine Tanzkurse statt!
4;sonstige Seite;https://www.tanzschule-bothe.de/tanzschulferien-herbst-2025/;Titel;Automat;Tanzschule Familie Bothe | Tanzschulferien Herbst 2025;Tanzschulferien Herbst 2025 in Hannover | Tanzschule Bothe
4;sonstige Seite;https://www.tanzschule-bothe.de/tanzschulferien-und-sommerferienprogramm-2025/;Beschreibung;Automat;;Die Sommerferien stehen vor der Tür – In diesem Zeitraum gelten bei uns angepasste Ferienzeiten: Paartanz und Dance & Fitness: Schülertanzkurse und …
4;sonstige Seite;https://www.tanzschule-bothe.de/tanzschulferien-und-sommerferienprogramm-2025/;Titel;Automat;Tanzschule Familie Bothe | Tanzschulferien und Sommerferienprogramm 2025;Tanzschulferien und Sommerferienprogramm 2025 in Hannover | 
4;sonstige Seite;https://www.tanzschule-bothe.de/tanzschulferien-weihnachten-2025/;Beschreibung;Automat;;auch wir gehen in die Weihnachtsferien. Tanzpause für Paare, Dance&Fitness, Kids, Schüler und HipHop & Co.: Kostenlose Glückswoche 2026 Erfolgreiches …
4;sonstige Seite;https://www.tanzschule-bothe.de/tanzschulferien-weihnachten-2025/;Titel;Automat;Tanzschule Familie Bothe | Tanzschulferien Weihnachten 2025;Tanzschulferien Weihnachten 2025 in Hannover | Tanzschule Bo
4;sonstige Seite;https://www.tanzschule-bothe.de/the-prospect-goes-vibe-2025/;Beschreibung;Automat;;Bei der VIBE Dance Competition in Los Angeles am 3. März hat „The Prospect“ eine unglaubliche Performance hingelegt und konnte den zweiten Platz in der …
4;sonstige Seite;https://www.tanzschule-bothe.de/the-prospect-goes-vibe-2025/;Titel;Automat;Tanzschule Familie Bothe | The Prospect tanzt an die Weltspitze;The Prospect tanzt an die Weltspitze in Hannover | Tanzschul
4;sonstige Seite;https://www.tanzschule-bothe.de/veranstaltungsort/meiers-lebenslust/;Beschreibung;Automat;;https://www.meiers-lebenslust.de Veranstaltungen at this veranstaltungsort Exportiere Outlook .ics Datei
4;sonstige Seite;https://www.tanzschule-bothe.de/veranstaltungsort/meiers-lebenslust/;Titel;Automat;Tanzschule Familie Bothe | Meiers Lebenslust;Meiers Lebenslust in Hannover | Tanzschule Bothe
4;sonstige Seite;https://www.tanzschule-bothe.de/volare-oh-oh/;Beschreibung;Automat;;Zwei glamouröse Nächte im Opernhaus! Der Opernball Hannover mit dem Motto „Volare“ wurde mit 80 Debütantinnen und Debütanten unter der Leitung von Julia …
4;sonstige Seite;https://www.tanzschule-bothe.de/volare-oh-oh/;Titel;Automat;Tanzschule Familie Bothe | VOLARE OH, OH!;Volare Oh, Oh! in Hannover | Tanzschule Bothe
4;sonstige Seite;https://www.tanzschule-bothe.de/white-meets-neon-schueler-disco/;Beschreibung;Automat;;September erwartet euch eine Schüler-Party voller Beats, Schwarzlicht und leuchtender Outfits.
4;sonstige Seite;https://www.tanzschule-bothe.de/white-meets-neon-schueler-disco/;Titel;Automat;Tanzschule Familie Bothe | WHITE MEETS NEON | Schüler-Disco;WHITE MEETS NEON | Schüler-Disco in Hannover | Tanzschule Bo
4;sonstige Seite;https://www.tanzschule-bothe.de/winfriedbothe/;Beschreibung;Automat;;Geschwister Winfried und Marlies Bothe: Europas jüngstes Tanzpaar 1945 Januar 2026 ist unser Firmengründer Winfried Bothe im Alter von 91 Jahren friedlich …
4;sonstige Seite;https://www.tanzschule-bothe.de/winfriedbothe/;Titel;Automat;Tanzschule Familie Bothe | Nachruf Winfried Bothe;In Erinnerung an Winfried Bothe in Hannover | Tanzschule Bot
4;sonstige Seite;https://www.tanzschule-bothe.de/winter-galaball-2025/;Beschreibung;Automat;;Das Hannoversche Tanz-Highlight des Jahres im HCC Wir sind glücklich, mit Ihnen am 06. Dezember 2025 den WINTER-GALABALL im Kuppelsaal des HCC zu feiern.
4;sonstige Seite;https://www.tanzschule-bothe.de/winter-galaball-2025/;Titel;Automat;Tanzschule Familie Bothe | WINTER-GALABALL 2025;Winter-Galaball 2025 in Hannover | Tanzschule Bothe
4;sonstige Seite;https://www.tanzschule-bothe.de/360-tour-durch-das-tanzhaus-hannover/;Beschreibung;Automat;;Ein neuer Einblick ins TANZHAUS HANNOVER: hier geht es zum virtuellen Rundgang durch die Loungebereiche und den Tanzsälen.
4;sonstige Seite;https://www.tanzschule-bothe.de/360-tour-durch-das-tanzhaus-hannover/;Titel;Automat;Tanzschule Familie Bothe | 360° Tour durch das TANZHAUS HANNOVER;360° Tour durch das TANZHAUS HANNOVER in Hannover | Tanzschu
4;sonstige Seite;https://www.tanzschule-bothe.de/__stickies/;Titel;Automat;Tanzschule Familie Bothe | __stickies;__stickies in Hannover | Tanzschule Bothe
4;sonstige Seite;https://www.tanzschule-bothe.de/bothe-event/;Titel;Automat;Tanzschule Familie Bothe | Bothe-Event;Bothe-Event in Hannover | Tanzschule Bothe
4;sonstige Seite;https://www.tanzschule-bothe.de/galanight/;Beschreibung;Automat;;Die GALA NIGHT HANNOVER 2022 geht in die zweite Runde. Wir sind glücklich, mit Ihnen am 17.
4;sonstige Seite;https://www.tanzschule-bothe.de/galanight/;Titel;Automat;Tanzschule Familie Bothe | Gala Night Hannover;Gala Night Hannover in Hannover | Tanzschule Bothe
4;sonstige Seite;https://www.tanzschule-bothe.de/hannover-tanzt-am-see/;Beschreibung;Automat;;Maschseefest 2025 – und wir waren mit dabei! In diesem Jahr waren wir gemeinsam mit Tanzschule Susanne Bothe ein Teil des NP-Sommerfestivals auf dem …
4;sonstige Seite;https://www.tanzschule-bothe.de/hannover-tanzt-am-see/;Titel;Automat;Tanzschule Familie Bothe | Hannover tanzt(e) am See;Hannover tanzt(e) am See in Hannover | Tanzschule Bothe
4;sonstige Seite;https://www.tanzschule-bothe.de/jetzt/;Titel;Automat;Tanzschule Familie Bothe | Maschseefest;Maschseefest in Hannover | Tanzschule Bothe
4;sonstige Seite;https://www.tanzschule-bothe.de/news-burgwedel/;Beschreibung;Automat;;23.06.2026 Du bist zwischen 8 und 15 Jahre alt, hast Lust auf neue Moves, coole Workshops und jede Menge Tanz-Action? Dann sei dabei bei unserem Dance &...
4;sonstige Seite;https://www.tanzschule-bothe.de/news-burgwedel/;Titel;Automat;Tanzschule Familie Bothe | 140 News Burgwedel;News / Blog in Hannover | Tanzschule Bothe
4;sonstige Seite;https://www.tanzschule-bothe.de/spende-an-kleine-herzen-hannover-e-v/;Beschreibung;Automat;;Dezember hat Oliver Bothe den Spendencheck über € 2.300 an Frau Thorsting vom Verein „Kleine Herzen Hannover e.V.“ an der Medizinischen Hochschule …
4;sonstige Seite;https://www.tanzschule-bothe.de/spende-an-kleine-herzen-hannover-e-v/;Titel;Automat;"Tanzschule Familie Bothe | Spende an &#8222;Kleine Herzen Hannover e.V.&#8220;";"Spende an &#8222;Kleine Herzen Hannover e.V.&#8220; in Hanno"
4;sonstige Seite;https://www.tanzschule-bothe.de/tanzen-mit-mehrwert-in-hannover/;Beschreibung;Automat;;Jetzt reinschauen (ab Seite 38) und entdecken, was hinter Tanzen mit Mehrwert steckt. Kostenlose Glückswoche 2026 Erfolgreiches HipHop-Wochenende
4;sonstige Seite;https://www.tanzschule-bothe.de/tanzen-mit-mehrwert-in-hannover/;Titel;Automat;Tanzschule Familie Bothe | TANZEN MIT MEHRWERT IN HANNOVER;Tanzen Mit Mehrwert In Hannover in Hannover | Tanzschule Bot
4;sonstige Seite;https://www.tanzschule-bothe.de/veranstalter/ticketing/;Beschreibung;Automat;;Wir freuen uns, unsere neuen Bothe-Schüler mit der Welcome Party willkommen zu heißen!
4;sonstige Seite;https://www.tanzschule-bothe.de/veranstalter/ticketing/;Titel;Automat;Tanzschule Familie Bothe | Bothe Event GmbH;Bothe Event GmbH in Hannover | Tanzschule Bothe
4;sonstige Seite;https://www.tanzschule-bothe.de/veranstaltungsort/alle-drei-tanzhaeuser/;Beschreibung;Automat;;Unser vielfältiges Tanzprogramm für Paare bietet für jeden das passende Angebot: vom Standard- und Latein-Bereich über Specials und Trendtänze wie …
4;sonstige Seite;https://www.tanzschule-bothe.de/veranstaltungsort/alle-drei-tanzhaeuser/;Titel;Automat;Tanzschule Familie Bothe | Alle drei Tanzhäuser;Alle drei Tanzhäuser in Hannover | Tanzschule Bothe
4;sonstige Seite;https://www.tanzschule-bothe.de/veranstaltungsort/kuppelsaal-hcc-hannover/;Beschreibung;Automat;;Feierlicher Junioren Galaball für unsere Schülerinnen und Schüler der Januar-Saison 2026.
4;sonstige Seite;https://www.tanzschule-bothe.de/veranstaltungsort/kuppelsaal-hcc-hannover/;Titel;Automat;Tanzschule Familie Bothe | Kuppelsaal / HCC;Kuppelsaal / HCC in Hannover | Tanzschule Bothe
4;sonstige Seite;https://www.tanzschule-bothe.de/veranstaltungsort/tanzvilla-waldersee/;Beschreibung;Automat;;Wir freuen uns, unsere neuen Bothe-Schüler mit der Welcome Party willkommen zu heißen!
4;sonstige Seite;https://www.tanzschule-bothe.de/veranstaltungsort/tanzvilla-waldersee/;Titel;Automat;Tanzschule Familie Bothe | TANZVILLA WALDERSEE;Tanzvilla Waldersee in Hannover | Tanzschule Bothe
4;sonstige Seite;https://www.tanzschule-bothe.de/botheconnect/;Titel;Automat;Tanzschule Familie Bothe | Friday Night Connect;Friday Night Connect in Hannover | Tanzschule Bothe
4;sonstige Seite;https://www.tanzschule-bothe.de/events_xxx/;Titel;Automat;Tanzschule Familie Bothe | Events_xxx;Events_xxx in Hannover | Tanzschule Bothe
4;sonstige Seite;https://www.tanzschule-bothe.de/veranstaltungsort/tanzhaus-burgwedel/;Beschreibung;Automat;;Unser legendärer Tanz in den Advent im TANZHAUS BURGWEDEL. Mehr Informationen folgen!
4;sonstige Seite;https://www.tanzschule-bothe.de/veranstaltungsort/tanzhaus-burgwedel/;Titel;Automat;Tanzschule Familie Bothe | TANZHAUS BURGWEDEL;Tanzhaus Burgwedel in Hannover | Tanzschule Bothe
4;sonstige Seite;https://www.tanzschule-bothe.de/veranstaltungsort/tanzhaus-hannover/;Beschreibung;Automat;;Unsere FRIDAY NIGHT PARTY im TANZHAUS HANNOVER! Eintritt für Bothe-Member frei.
4;sonstige Seite;https://www.tanzschule-bothe.de/veranstaltungsort/tanzhaus-hannover/;Titel;Automat;Tanzschule Familie Bothe | TANZHAUS HANNOVER;Tanzhaus Hannover in Hannover | Tanzschule Bothe
4;sonstige Seite;https://www.tanzschule-bothe.de/divi_mega_pro/angebotsfinder-hannover/;Titel;Automat;Tanzschule Familie Bothe | Angebotsfinder Hannover;Angebotsfinder Hannover in Hannover | Tanzschule Bothe
4;sonstige Seite;https://www.tanzschule-bothe.de/divi_mega_pro/kat-erw-paare/;Titel;Automat;Tanzschule Familie Bothe | KAT-ERW-PAARE;Kat-Erw-Paare in Hannover | Tanzschule Bothe
4;sonstige Seite;https://www.tanzschule-bothe.de/divi_mega_pro/mega-menu/;Titel;Automat;Tanzschule Familie Bothe | MEGA-MENU;Mega-Menu in Hannover | Tanzschule Bothe
4;sonstige Seite;https://www.tanzschule-bothe.de/junioren-galaball/;Titel;Automat;Tanzschule Familie Bothe | Junioren-Galaball;Junioren-Galaball in Hannover | Tanzschule Bothe
4;sonstige Seite;https://www.tanzschule-bothe.de/schlossfest-2026/;Titel;Automat;Tanzschule Familie Bothe | Schlossfest 2026;Schlossfest 2026 in Hannover | Tanzschule Bothe
4;sonstige Seite;https://www.tanzschule-bothe.de/series/friday-night-party/;Titel;Automat;Tanzschule Familie Bothe | FRIDAY NIGHT PARTY;Friday Night Party in Hannover | Tanzschule Bothe
4;sonstige Seite;https://www.tanzschule-bothe.de/series/schueler-disco/;Titel;Automat;Tanzschule Familie Bothe | Schüler-Disco;Schüler-Disco in Hannover | Tanzschule Bothe
4;sonstige Seite;https://www.tanzschule-bothe.de/vertragsbeendigung/;Titel;Automat;Tanzschule Familie Bothe | Vertragsbeendigung;Vertrag beenden in Hannover | Tanzschule Bothe
4;sonstige Seite;https://www.tanzschule-bothe.de/widerruf/;Titel;Automat;Tanzschule Familie Bothe | Vertragsbeendigung;Vertrag widerrufen in Hannover | Tanzschule Bothe
4;sonstige Seite;https://www.tanzschule-bothe.de/_style/;aus dem Index nehmen;Automat;Tanzschule Familie Bothe | _style;"Status 410 oder <meta name=""robots"" content=""noindex"">"
4;sonstige Seite;https://www.tanzschule-bothe.de/dd/;aus dem Index nehmen;Automat;Tanzschule Familie Bothe | Dongsineu;"Status 410 oder <meta name=""robots"" content=""noindex"">"
4;sonstige Seite;https://www.tanzschule-bothe.de/gw/;aus dem Index nehmen;Automat;Tanzschule Familie Bothe - Glückswoche;"Status 410 oder <meta name=""robots"" content=""noindex"">"
4;sonstige Seite;https://www.tanzschule-bothe.de/hanoover-tanzt-das-magazin-der-tanzschule/;Titel;Automat;Tanzschule Familie Bothe | HANNOVER TANZT! Das Magazin der Tanzschule;HANNOVER TANZT! Das Magazin der Tanzschule in Hannover | Tan
4;sonstige Seite;https://www.tanzschule-bothe.de/series/friday-night-party-2/;Titel;Automat;Tanzschule Familie Bothe | FRIDAY NIGHT PARTY;Friday Night Party in Hannover | Tanzschule Bothe
4;sonstige Seite;https://www.tanzschule-bothe.de/testab12/;aus dem Index nehmen;Automat;Tanzschule Familie Bothe - Tanzangebot Erwachsene Paartanz;"Status 410 oder <meta name=""robots"" content=""noindex"">"
4;sonstige Seite;https://www.tanzschule-bothe.de/type/gallery/;Beschreibung;Automat;Galerien;Opernball 2024 – „LET THE SUNSHINE IN“ Der Opernball Hannover findet seit über 25 Jahren unter einem jährlich wechselnden Motto in der Staatsoper Hannover …
4;sonstige Seite;https://www.tanzschule-bothe.de/type/gallery/;Titel;Automat;Galerie | Tanzschule Familie Bothe;Galerie | Tanzschule Familie Bothe in Hannover | Tanzschule 
4;sonstige Seite;https://www.tanzschule-bothe.de/voting/;aus dem Index nehmen;Automat;Tanzschule Familie Bothe | Voting;"Status 410 oder <meta name=""robots"" content=""noindex"">"
4;sonstige Seite;https://www.tanzschule-bothe.de/xxx_start2/;aus dem Index nehmen;Automat;Tanzschule Familie Bothe | XXX_Start2;"Status 410 oder <meta name=""robots"" content=""noindex"">"
4;sonstige Seite;https://www.tanzschule-bothe.de/_blog/;aus dem Index nehmen;Automat;Tanzschule Familie Bothe | _blog;"Status 410 oder <meta name=""robots"" content=""noindex"">"
4;sonstige Seite;https://www.tanzschule-bothe.de/_links/;aus dem Index nehmen;Automat;Tanzschule Familie Bothe | _links;"Status 410 oder <meta name=""robots"" content=""noindex"">"
4;sonstige Seite;https://www.tanzschule-bothe.de/_menufinder/;aus dem Index nehmen;Automat;Tanzschule Familie Bothe | _menufinder;"Status 410 oder <meta name=""robots"" content=""noindex"">"
4;sonstige Seite;https://www.tanzschule-bothe.de/events/;Beschreibung;Automat;"Archiv: &lt;span&gt;Veranstaltungen&lt;/span&gt;";August 2026 WELCOME PARTY – August-Saison 26-2 WELCOME PARTY – August-Saison 26-2 22.08.2026 TANZVILLA WALDERSEE Schüler-Party ab 14 Jahre Schülerevents …
4;sonstige Seite;https://www.tanzschule-bothe.de/events/;Titel;Automat;"Veranstaltungen von 12.02.2022 &#8211; 15.05.2022 &#8211; Tanzschule Familie Bothe";Events in Hannover | Tanzschule Bothe
4;sonstige Seite;https://www.tanzschule-bothe.de/slider/;aus dem Index nehmen;Automat;Tanzschule Familie Bothe | slider;"Status 410 oder <meta name=""robots"" content=""noindex"">"
4;sonstige Seite;https://www.tanzschule-bothe.de/test/;aus dem Index nehmen;Automat;Tanzschule Familie Bothe | Test;"Status 410 oder <meta name=""robots"" content=""noindex"">"
4;sonstige Seite;https://www.tanzschule-bothe.de/testseite/;aus dem Index nehmen;Automat;Tanzschule Familie Bothe | 222 Testseite;"Status 410 oder <meta name=""robots"" content=""noindex"">"
4;sonstige Seite;https://www.tanzschule-bothe.de/events/kategorie/ball/;Beschreibung;Automat;"Archiv: &lt;span&gt;Veranstaltungen&lt;/span&gt;";Wir sind glücklich, mit Ihnen am 05. Dezember 2026 den WINTER-GALABALL 2026 im Kuppelsaal des HCC zu feiern.
4;sonstige Seite;https://www.tanzschule-bothe.de/events/kategorie/ball/;Titel;Automat;"Veranstaltungen von 12.02.2022 &#8211; 15.05.2022 &#8250; Ball &#8250; &#8211; Tanzschule Familie Bothe";Ball in Hannover | Tanzschule Bothe
4;sonstige Seite;https://www.tanzschule-bothe.de/events/kategorie/ball/gala-night/;Beschreibung;Automat;"Archiv: &lt;span&gt;Veranstaltungen&lt;/span&gt;";Wir sind glücklich, mit Ihnen am 05. Dezember 2026 den WINTER-GALABALL 2026 im Kuppelsaal des HCC zu feiern.
4;sonstige Seite;https://www.tanzschule-bothe.de/events/kategorie/ball/gala-night/;Titel;Automat;"Veranstaltungen von 12.02.2022 &#8211; 15.05.2022 &#8250; Ball &#8250; Gala Night &#8250; &#8211; Tanzschule Familie Bothe";Gala Night in Hannover | Tanzschule Bothe
4;sonstige Seite;https://www.tanzschule-bothe.de/events/kategorie/kids-2/;Beschreibung;Automat;"Archiv: &lt;span&gt;Veranstaltungen&lt;/span&gt;";Weitere Informationen erhalten die Kids per Flyer im Tanzunterricht!
4;sonstige Seite;https://www.tanzschule-bothe.de/events/kategorie/kids-2/;Titel;Automat;"Veranstaltungen von 12.02.2022 &#8211; 15.05.2022 &#8250; Kids &#8250; &#8211; Tanzschule Familie Bothe";Kids in Hannover | Tanzschule Bothe
4;sonstige Seite;https://www.tanzschule-bothe.de/events/kategorie/kurse/;Beschreibung;Automat;"Archiv: &lt;span&gt;Veranstaltungen&lt;/span&gt;";Unser vielfältiges Tanzprogramm für Paare bietet für jeden das passende Angebot: vom Standard- und Latein-Bereich über Specials und Trendtänze wie …
4;sonstige Seite;https://www.tanzschule-bothe.de/events/kategorie/kurse/;Titel;Automat;"Veranstaltungen von 12.02.2022 &#8211; 15.05.2022 &#8250; Kurse &#8250; &#8211; Tanzschule Familie Bothe";Kurse in Hannover | Tanzschule Bothe
4;sonstige Seite;https://www.tanzschule-bothe.de/events/kategorie/kurse/paarkurse/;Beschreibung;Automat;"Archiv: &lt;span&gt;Veranstaltungen&lt;/span&gt;";Unser vielfältiges Tanzprogramm für Paare bietet für jeden das passende Angebot: vom Standard- und Latein-Bereich über Specials und Trendtänze wie …
4;sonstige Seite;https://www.tanzschule-bothe.de/events/kategorie/kurse/paarkurse/;Titel;Automat;"Veranstaltungen von 12.02.2022 &#8211; 15.05.2022 &#8250; Kurse &#8250; Paarkurse &#8250; &#8211; Tanzschule Familie Bothe";Paarkurse in Hannover | Tanzschule Bothe
4;sonstige Seite;https://www.tanzschule-bothe.de/events/kategorie/party/;Beschreibung;Automat;"Archiv: &lt;span&gt;Veranstaltungen&lt;/span&gt;";Unsere FRIDAY NIGHT PARTY im TANZHAUS HANNOVER! Eintritt für Bothe-Member frei.
4;sonstige Seite;https://www.tanzschule-bothe.de/events/kategorie/party/;Titel;Automat;"Veranstaltungen von 12.02.2022 &#8211; 15.05.2022 &#8250; Party &#8250; &#8211; Tanzschule Familie Bothe";Party in Hannover | Tanzschule Bothe
4;sonstige Seite;https://www.tanzschule-bothe.de/events/kategorie/party/erwachsene/;Beschreibung;Automat;"Archiv: &lt;span&gt;Veranstaltungen&lt;/span&gt;";Unsere FRIDAY NIGHT PARTY im TANZHAUS HANNOVER! Eintritt für Bothe-Member frei.
4;sonstige Seite;https://www.tanzschule-bothe.de/events/kategorie/party/erwachsene/;Titel;Automat;"Veranstaltungen von 12.02.2022 &#8211; 15.05.2022 &#8250; Party &#8250; Erwachsene &#8250; &#8211; Tanzschule Familie Bothe";Erwachsene in Hannover | Tanzschule Bothe
4;sonstige Seite;https://www.tanzschule-bothe.de/events/kategorie/schuelerevents/;Beschreibung;Automat;"Archiv: &lt;span&gt;Veranstaltungen&lt;/span&gt;";Wir freuen uns, unsere neuen Bothe-Schüler mit der Welcome Party willkommen zu heißen!
4;sonstige Seite;https://www.tanzschule-bothe.de/events/kategorie/schuelerevents/;Titel;Automat;"Veranstaltungen von 12.02.2022 &#8211; 15.05.2022 &#8250; Schülerevents ab 14 Jahre &#8250; &#8211; Tanzschule Familie Bothe";Schülerevents ab 14 Jahre in Hannover | Tanzschule Bothe
4;sonstige Seite;https://www.tanzschule-bothe.de/events/kategorie/schuelerevents/schueler-party/;Beschreibung;Automat;"Archiv: &lt;span&gt;Veranstaltungen&lt;/span&gt;";Wir freuen uns, unsere neuen Bothe-Schüler mit der Welcome Party willkommen zu heißen!
4;sonstige Seite;https://www.tanzschule-bothe.de/events/kategorie/schuelerevents/schueler-party/;Titel;Automat;"Veranstaltungen von 12.02.2022 &#8211; 15.05.2022 &#8250; Schülerevents ab 14 Jahre &#8250; Schüler-Party ab 14 Jahre &#8250; &#8211; Tanzschule Familie Bothe";Schüler-Party ab 14 Jahre in Hannover | Tanzschule Bothe
4;sonstige Seite;https://www.tanzschule-bothe.de/events/kategorie/schuelerevents/schueler/;Beschreibung;Automat;"Archiv: &lt;span&gt;Veranstaltungen&lt;/span&gt;";Feierlicher Junioren Galaball für unsere Schülerinnen und Schüler der Januar-Saison 2026.
4;sonstige Seite;https://www.tanzschule-bothe.de/events/kategorie/schuelerevents/schueler/;Titel;Automat;"Veranstaltungen von 12.02.2022 &#8211; 15.05.2022 &#8250; Schülerevents ab 14 Jahre &#8250; Junioren-Galaball &#8250; &#8211; Tanzschule Familie Bothe";Junioren-Galaball in Hannover | Tanzschule Bothe
4;sonstige Seite;https://www.tanzschule-bothe.de/events/kategorie/schuelerevents/umgangsformenseminar/;Beschreibung;Automat;"Archiv: &lt;span&gt;Veranstaltungen&lt;/span&gt;";Freu dich auf ein aufschlussreiches Seminar für aktuelle Etikette & Umgangsformen mit den entsprechenden „NO GO´s“ unseres Anti-Blamierprogramms.
4;sonstige Seite;https://www.tanzschule-bothe.de/events/kategorie/schuelerevents/umgangsformenseminar/;Titel;Automat;"Veranstaltungen von 12.02.2022 &#8211; 15.05.2022 &#8250; Schülerevents ab 14 Jahre &#8250; Umgangsformenseminar &#8250; &#8211; Tanzschule Familie Bothe";Umgangsformenseminar in Hannover | Tanzschule Bothe
4;sonstige Seite;https://www.tanzschule-bothe.de/events/kategorie/hip-hop/;Titel;Automat;"Veranstaltungen von 12.02.2022 &#8211; 15.05.2022 &#8250; Hip Hop &#8250; &#8211; Tanzschule Familie Bothe";Hip Hop in Hannover | Tanzschule Bothe
4;sonstige Seite;https://www.tanzschule-bothe.de/events/kategorie/party/kids/;Titel;Automat;"Veranstaltungen von 12.02.2022 &#8211; 15.05.2022 &#8250; Party &#8250; Kids &#8250; &#8211; Tanzschule Familie Bothe";Kids in Hannover | Tanzschule Bothe
4;sonstige Seite;https://www.tanzschule-bothe.de/events/kategorie/schuelerevents/schuelerkurse/;Titel;Automat;"Veranstaltungen von 12.02.2022 &#8211; 15.05.2022 &#8250; Schülerevents ab 14 Jahre &#8250; Schülerkurse &#8250; &#8211; Tanzschule Familie Bothe";Schülerkurse in Hannover | Tanzschule Bothe
